filename,duration,transcription
bellingcat-tool/amazonfinds/media/6989704251937131782.mp4,25," Let's see, I have 5 tattoos. As I said, I'm not sure if they're good or not, but they also function with different colors. As my friends, we've seen them, I thought they were transparent, but no. I've seen them, I've seen them, I think they're the colors, as they are different colors, I've seen them all, I've seen them with the same colors. I've seen them as a pet, as a dog, as a dog, I've seen them. I'm going to leave it for you guys who don't like my tattoos, I'll see you soon, because this is the only time I'm going to see 5 tattoos."
bellingcat-tool/amazonfinds/media/7089970953685388586.mp4,38," Amazon bathroom favorites. Okay, first we're finally reinstalling our self-adhesive shower shelves in our new home. I've talked about these before. We've had these shelves for way over two years. They stick like glue and will not budge unless you purposely take them off because they can hold so much weight. You can put them wherever you want in your shower. They come in a pack of two and you also don't have to repurchase new shelves when you move. I just ordered replacement adhesive strips and reused the shelves that I already owned. Next, we're finally upgrading to the bamboo spa mat that apparently everyone is obsessed with. It won't soak up any water like your old sopping wet bath mat will because it's water resistant and it's slightly elevated, which gives the water plenty of room to breathe and evaporate quickly so you don't have to worry about it growing any mold or mildew."
bellingcat-tool/amazonfinds/media/7220871479259303210.mp4,16, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/6788320112840674565.mp4,13," Mmm, spaghetti and cheese. Take one bite. Yep. Great job. I'm proud of you."
bellingcat-tool/amazonfinds/media/7243990972684668203.mp4,110," Oh shit. Okay y'all I'm installing this Amazon wig on my brother to show you how versatile it is. Boy this shit just feel real bad again. You don't even give a fuck if it's comfortable. You don't look like Snoop this time. I didn't think I did last time. I think I look like a nigga with a wig. You better not make it seem like me smiling right now is me happy about this shit either. I'ma just stop smiling. We just about done, right? How close? Oh shit. Is that for dramatic effect or you usually do it like that? You just sensitive. Nigga taking scissors to my head talking about I'm sensitive. Boy them my temples you pushing. Shit. What you making it go faster by doing that shit? Ray, I'm smiling but you better not make this shit look like I'm happy. Middle part this time or side part? Bro, I'm not going to prove none of this. So what's the pimp part? I want a pimp part. You look like a fucking dark ass Indian. I could be from India. You look like Jacob in Twilight. I don't know what the fuck that is. Why I ain't going to have to give me another drink, man? I got to work my way through this shit. Look at you smiling. You happy, I know you happy. You giving me baby hairs? I'm giving you pimp hair. What kind of pimp? The sweet kind. I'm saying every shit in my life. Can I have another drink? My eyes, bruh. Yeah, put the band on so I can go make me a drink. Let the motherfucker get tight. Ray. Ray, you pulling my head. You doing that shit on purpose, man. T-Rex, know what you look like? A bitch. Can I go make my drink now?"
bellingcat-tool/amazonfinds/media/7348126309970726186.mp4,13," I'm falling in love, oh no I'm falling in love again, oh I'm falling in love I thought the plane was going down I just want a better world"
bellingcat-tool/amazonfinds/media/7209680620362927403.mp4,90," I've been wanting a white KitchenAid for so long. When my husband and I got married, his grandma gave us this KitchenAid mixer, and it's a professional version. It works amazing. So I just couldn't justify getting rid of it just because of the color. So I decided on a whim that I wanted to try to paint it. I started by taking it all the way apart and scrubbing it down with Dawn and degreaser super well. Now for the really scary part, which is sanding, if you have a friend, definitely grab them because that makes this process go by so much faster. So I'm sanding, but if you can see these little scales, I'm basically just trying to sand until most of that is gone. The gloss, my husband's using the electric sander outside, but I'm going over spots that you couldn't get with that sander. Yeah, there was no going back from here. We taped off everything we didn't want painted, and if you like the pearl white color, here's what we used. You could take a screenshot. I tried to do thin, even layers of white, and I will say because it was such a dark blue, it took about three layers to get it completely white. We did give it like a day in between each coat just to let it cure. We used a really high grit sandpaper on any imperfections to make sure this was totally smooth before we put the machine back together and applied the pearl. If you see any little paint spots that bug you, you can use that 5000 sandpaper just to smooth those out. I definitely think that the professional line of this mixer is a lot harder to paint because you have to take it apart, put it back together, whereas the tilt one would be so much easier. We added several coats of high gloss clear. I gave it time to cure in between each coat, and then I literally let it sit in my garage for like a week before I brought it back in. We added all the pieces back together, and I cannot believe how good it turned out. I'm so happy with it. I've used it a lot since I painted it, and it has been so great. I'm so happy with how it looks in my kitchen now. It's hard to believe it used to be blue."
bellingcat-tool/amazonfinds/media/7234210830701661447.mp4,60,
bellingcat-tool/amazonfinds/media/6834331690282831110.mp4,55," Five bathroom items you didn't know you needed. First is this dual toothpaste dispenser that's pretty cool. It holds your brushes and you just push through on this lever and it pushes the toothpaste right out onto your toothbrush. And it can hold up to five brushes unless they're electric. Then it holds a little bit less. It also comes with four cups, two on the bottom and two on the top. I've seen this foot scrubber a few times on TikTok, so really wanted to try it and let me tell you, it worked wonders for my feet, made them super soft and just exfoliated them really well. We all know the struggle of running low on toothpaste and trying to use every last bit in the tube. So this device you can just twist and it squeezes all the toothpaste right out. I am obsessed with this shampoo, conditioner and shower gel dispenser that you can just mount on your wall. And lastly, this silicone mat that suctions to your wall and exfoliates your entire body."
bellingcat-tool/amazonfinds/media/6928460358629723397.mp4,37," Things that I've never seen before, that I've needed from Amazon, are part of the 35th. This bot is going to be the space with the peru mucho mas como dos. You have a lot of time to spawn the Rantu muchila or tu bolsa and not the procupes that will be available in the game. When you want to get the bot, simply press the button and then you can go to the platform. When you want more, you just press the button and then you get the bot. Patricio is very excited about our model in the DDO. I hope you liked the video, I hope you are well and that you are enjoying it like I do in the video."
bellingcat-tool/amazonfinds/media/7196172004465134891.mp4,39, P Hail Lo And every single one of you Hey my name's Dimericquisto
bellingcat-tool/amazonfinds/media/6884799604936822021.mp4,59, I'm only telling this to you guys because I was about to buy a new pair of Beats and I was about to spend like another $200 on these headphones because I love them for working out and just life in general. So this is what they look like right now. Crusty well I actually peeled off this side with a knife like a butter knife because they're destroyed. I've had them for a couple years so I didn't know this but everybody on my gram told me that you could replace them and so I ordered these off Amazon and they have a bunch of different colors. I'm gonna attempt to put these ones on the current Beats that I have. Okay it's removed on this side and I'm gonna like scrape down the rest of the sticky styrofoam stuff and then stick the other one on. Remove that one much but I did my best so I'm gonna like stick it on right now. As good as new! So I'm probably gonna let it like sit overnight on something so it like sticks really good. There that seems appropriate. Just saved 200 bucks!
bellingcat-tool/amazonfinds/media/6834943241037565190.mp4,59, random things i got off amazon part 20. this beauty organizer that is really cute but it's also multi-purpose because it's three little levels so it takes up a lot less space. next is my favorite hoodie ever says dear person in front of me i hope today doesn't suck lots of love the person in front of you i think it's so funny and cute and it's really comfortable. one is perfect for when you wake up in the middle of the night really hungry and you want to go get a snack so it's an automatic light and it sensors your motion and it'll turn on so you aren't afraid of the dark. the sensor and the lights just stick on your bed and this is a car trash can it's amazing if you're messy like me. next is the best thing ever it's a pregnancy pillow and no i'm not pregnant. it is the most comfortable thing in the world i mean look at it it's like a built-in boyfriend but without all that stress and stuff. i will never stop hyping these leggings up they are the perfect lululemon dupes they're so comfy and i love this color. jewelry guys it makes your outfit like so much cuter and i got all these 20 pieces for only 13 dollars and it's so cute. i thought this one was so suiting for quarantine it's the top 100 movies list and then you just scratch it off once you finished it and basically it's like a list they have like date ideas and things like that. it's a reusable straw that just hooks onto your keychain and the straw and the cleaner comes out. i got plain cornhole boards that i decided to paint and i think they turned out really cute okay bye
bellingcat-tool/amazonfinds/media/7116991472053947694.mp4,22, Music
bellingcat-tool/amazonfinds/media/6860628525536398597.mp4,54," my recent purchases from Amazon and Daiso that fit my aesthetic. I got this mirror off of Amazon because it's super cute and I first saw it on TikTok. I absolutely don't need another mirror, but I got it for decor. I found these cute little trays and containers at Daiso. I got the flat tray and the little pencil holder. I'm not really sure what I'm going to put inside of them yet, but I just had to have them before they sold out. Daiso sells these silicone mats and I literally use them for everything. You can use them for grabbing hot items, opening jars, or hot tools mats. I also got these adorable bread sponges. They honestly look like they would be terrible at cleaning your dishes, but look how cute they are! I also found this mini laundry basket. Do I need a laundry basket? No, but it's pink. And lastly, I got this all pink plate set. I've been trying to find one forever, so I'm so glad I found these on Amazon. I don't know why, but there's just something about eating off of a pink plate that just makes it more enjoyable."
bellingcat-tool/amazonfinds/media/7298393921544146218.mp4,0," [""Good Night, Good Night, Good Night""] I'll hate going out in the storm But if you really hold me tight All the way home I'll be warm And the fire is slowly dying And my dear, we're still good-byein' But as long as you love me so Let it snow, let it snow and snow [""Good Night, Good Night""] [""Good Night, Good Night""] When we finally kiss goodnight How I'll hate going out in the storm But if you really grab me tight All the way home I'll be warm Oh, the fire is slowly dying And my dear, we're still good-byein' But as long as you love me so Let it snow, let it snow, let it snow [""Good Night, Good Night""]"
bellingcat-tool/amazonfinds/media/7343308972746673413.mp4,27, Let's make an iced coffee. Perfect. Now we need a straw. This is the perfect size iced coffee. Happy hump day!
bellingcat-tool/amazonfinds/media/6884375978232106241.mp4,58, Amazon products you need or don't part 100 of 100. So dogs and cats are our best friends right? But have you ever wondered what exactly is going through their mind? As seen on Kickstarter where 3.7 million dollars were raised introducing the Pet Talk Collar from Amazon. It comes with this artificial intelligence microphone and these carbon-fire pins to let you know exactly what's on your dog's mind. You can tune into your dog's thoughts by listening to the speaker or just use the Pet Talk app. It's incredible how accurate the technology is and the collar supports several different languages as well. It comes with three choices for the collar and comes very neatly packaged as well.
bellingcat-tool/amazonfinds/media/6813091851957046534.mp4,59," Hey, so let me take it. Stop! This is a diffuser. You just put some water and an essential oil of your choice. I put lavender in mine and it makes my car smell like lavender. I also got these. They light up your drink. Got this really cool thing for extra storage. It comes in a pack of two. You just stick it in the side of your seat. It has this cord you plug in so that you can utilize these USB outlets. I love that it has an extra cup holder. I just put my hand sanitizer in there for now, my keys. And I got this trash can for my little wrappers. I also got this trash can for the back seat. I just hook it onto this. And there you go. This is a USB starlight for your car. No espeño. I'm trying to say no. This hook for your bag so it's not sitting in someone's lap. Goes like that, just like that. And the tissue holders literally change my life. This cute little guy said I don't have to take my phone case off so you can fit your pop socket in here. I'm really not sure why I got this, but it smells like cotton candy."
bellingcat-tool/amazonfinds/media/7304818902746303749.mp4,20, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/7239382771834047786.mp4,21," Okay, I'm getting so many questions about this thing. It does not work on any paper. This is regular paper and you can see it just kind of wets the brush a little bit. I never dipped the brush in water. It just gets wet from when you dip it in the different colors. This is the special paper that it works on and you get 18 sheets that come with the toy and it's so much fun."
bellingcat-tool/amazonfinds/media/7170498023775063342.mp4,38," You wouldn't know what I mean Karma is my boyfriend Karma is a god Karma is the breeze in my hair on the weekend Karma's a relaxing thought Aren't you envious that for you it's not? Sweet like honey Karma is a cat Throwing in my lap cause it loves me Flossing like a Vegas acrobat Me and Karma vibe like that Spiderboy, King of Thieves Leave your little webs of opacity My pennies made your crown"
bellingcat-tool/amazonfinds/media/6824596820002442501.mp4,15, Just did a good thing. I don't regret this thing at all. And you're wondering what it is. I'll tell you what I did. I did a good thing.
bellingcat-tool/amazonfinds/media/7223906144857804078.mp4,118," If I learned anything in my time in Brazil, it's that the US is so far behind when it comes to curly hair. These girls who did not have the money to be going to salons all the time had these gorgeous, beautiful, long curls, and now I know the secret. For my curly heads, the US is ripping you off. Look to Brazil. And then I'm seeing girls who are using Scarlet Gare results like this. Full, they look healthy. Highly recommend. 10 out of 10. So you know I have to buy it, and guess what we're gonna do? We're gonna review it. You already know we're gonna review it. So this cost me $14 on Amazon. I have not opened it yet either. Let's, you know, I must. And yes, I don't wanna hear anything about my lashes. Your girl is still learning how to put these on, okay? To smell it, and I know it's a... Doesn't smell horrible, and this is what the consistency looks like. Look. Okay. So the argument is that Brazilian haircare products have better ingredients than American ones, but this one right here, the only impressive ingredients are castor seed oil and shea butter, and I feel like a lot of American products contain those ingredients, so we're really gonna see if this is better. Yeah, pero mi otra arimpio, I just washed it, like made sure nothing's on it, because I really wanna see how this works, okay? So... Ooh, this is very soft. Okay, and I think that you guys can see how soft this is. What up? Okay. Love. I need you guys to see how my hair is just eating this up right now. You can tell that it's not, it doesn't feel dry. Oh, this is gonna look good. This is gonna look good. See, this is what I said with my other review, that you can get both, you can get moisture, and you can get definition, because right now, oh, let's try this up. I'm so excited right now. I guess it's true. Ingredients imported from different countries can make a difference in a hair product, porque mira mer pero. Yes, it looks good, it feels good. Oh, let me know what you think, pero. Let me know what you think."
bellingcat-tool/amazonfinds/media/6946681679733869830.mp4,11, 🎵
bellingcat-tool/amazonfinds/media/7092113418445983018.mp4,6, Part 4 of Is It Actually Cute or Is It Just Kendall Jenner?
bellingcat-tool/amazonfinds/media/7257584829020032302.mp4,60, started vacuuming then mopping tacks
bellingcat-tool/amazonfinds/media/7220063616509152539.mp4,69," What's your cost? The cost to make one's about a dollar. What are you selling them for? About $2.80. Wholesale? Wholesale. This needs to be in every supermarket, drugstore, Walgreens, CVS. It's so expensive. Mrs. Slabinski goes to the store and picks this off the shelf and says, hey, it's a piece of foam with a smiley face on it. It costs two cents to make in China. That's what she's thinking. There's a Brillo pad, which is a traditional product, is what, 20% of the price? You're comparing it to the lowest end of the lowest end. You take it up to the highest end. Talk about the ones like Dobi pads or other pads out there that are brand names. Scrub Daddy, I think you've done a great job today, but I don't know if it's gonna work in retail. I don't buy into that vision. Just in the packaging, I just don't know if I see the difference. It doesn't sell on a shelf, correct. But if you put it in display shippers, which we built these beautiful cardboard display shippers, and it communicates the message to everyone. It's on the end caps. You're gonna have to pay for those things. It's hard to get them, even if you pay for them. Great job today, but I don't see the retail vision. I'm out. I understand."
bellingcat-tool/amazonfinds/media/7127460099551022378.mp4,22," Three random Amazon finds it just stuck. This nifty drying rack sits at the corner of your sink and perfect for placing sponges, cups, bowls, and when you're washing your favorite fruit. These disposable hair catchers are great for flat shower drains, come in a pack of 25, and last up to 3 weeks. And this wall organizer lets you store your daily essentials, installs in seconds on any switch or outlet, and doesn't need to be screwed in or taped to the wall."
bellingcat-tool/amazonfinds/media/6941467397253614854.mp4,29, The literal best things I've gotten from Amazon part 3. I went from this. To this. Waterfall showerhead. Budget fine 5 minute install renter friendly. High pressure. It's an extension plus an adjustable showerhead. It's time for an upgrade all links in bio.
bellingcat-tool/amazonfinds/media/7200787879608470789.mp4,20, A traders
bellingcat-tool/amazonfinds/media/6881321058356546822.mp4,28," Amazon home gadgets you need. First up is this tool you can attach to the bottle of your detergent to hold the cup and prevent any spills. It will catch any detergent drips and prevent a lot of messes. Speaking of laundry, this bin is a great product to keep by your washer and dryer. It's magnetic so you can attach it to your dryer or you can keep it on a shelf to collect lint and dryer sheets. And if you're clumsy like me, you need this coaster. It has suction on the bottom so when you place it on a surface it will not budge. It can fit regular cups or coffee mugs and it has prevented so many accidents in our house."
bellingcat-tool/amazonfinds/media/6983074755725249797.mp4,20," I bought it so you don't have to, part 3. So I came across this video with 10.3 million views of the shower phone mount, and naturally I had to buy it. It's totally waterproof, obviously, and you can use it vertically or horizontally so you could FaceTime or watch your shows while you're in the shower. It comes with a super strong adhesive and has been perfect for keeping my toddler distracted while I wash his hair."
bellingcat-tool/amazonfinds/media/7257389275963133230.mp4,7," Justinina's. Son, dad."
bellingcat-tool/amazonfinds/media/7013744649202420998.mp4,20, What I ordered versus what I got. Amazon edition.
bellingcat-tool/amazonfinds/media/7088779237989059886.mp4,59, Tappan donna pagea Gu RampedGo parenta Lisa now no I awaken you
bellingcat-tool/amazonfinds/media/7156423043223571758.mp4,29, Music
bellingcat-tool/amazonfinds/media/7267322183486164267.mp4,12, This is the best Amazon purchase I have ever made
bellingcat-tool/amazonfinds/media/7140959121842490670.mp4,14, Double kill. Triple kill. Penta kill.
bellingcat-tool/amazonfinds/media/6974955822388497670.mp4,25, Oh look what we became All the things I did Just so I could call you mine All the things you did Well I hope I was your favorite crowd
bellingcat-tool/amazonfinds/media/6797134037006732550.mp4,12, God Oh
bellingcat-tool/amazonfinds/media/7162991925639892270.mp4,12, AHAHAHAHAHA! FINALLY! I've been trying to kick you boys all day! Now that I've got you right where I want you! I'd like to buy all your chocolate!
bellingcat-tool/amazonfinds/media/7025003962046614789.mp4,9, What I ordered versus what I got
bellingcat-tool/amazonfinds/media/7188187755204087046.mp4,40," Amazon Kitchen Find. These are far-flowny shaped potholders that stop your hands getting burned. This expandable container is designed for pizza and will keep one slice of the whole thing fresh forever. This electric butter sprayer will melt your butter and spray it for you over your cookware, cereal and bread. This apple cutter quickly and safely calls your apples when you push down over one. This container will keep your cheese fresh and has a sliding tray and guillotine that can slice and grate to perfection. This cupcake scoop measures the perfect amount of batter every time. This non-stick pot and pan set has a detachable handle which makes them really easy to store. This 4-in-1 chopping board has an aluminum side to defrost meat in, a knife sharpener and a garlic grater built in. This looks like a mushroom but flip it inside out and it's actually a super useful funnel. And this is a consiggly shaped lemon squeezer."
bellingcat-tool/amazonfinds/media/7260169104794012974.mp4,0, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/6935440454448205062.mp4,50," Amazon Kitchen All-Stars. This 12-pack of silicone stretch lids can turn any dish into a Tupperware container for simple cleanup. They are microwave, oven, dishwasher, and freezer safe. This vegetable chopper comes with five stainless steel blades to chop, slice, and grate with. It cuts down on prep time and makes dicing food super easy. I honestly don't know what I did without this kitchen device. Say goodbye to chip clips with this $10 mini bag sealer. Simply glide the tool over your bag for an airtight seal every single time. This multi-mat is a Kitchen All-Star and here's why. It's heat resistant so you can easily grab hot bowls in place out of the microwave. You can also use as a splatter guard to prevent messes. The grip on it also allows you to easily open jars and can also act as a drying mat. This mat also serves as a trivet and a utensil rest. Its nonstick surface makes cleaning it super simple and it's dishwasher safe. Link in bio to shop all of these products."
bellingcat-tool/amazonfinds/media/7158472881322593578.mp4,8," I wake up screaming from dreaming, one day I'll watch as you're leaving, cause you got tired of my scheming. For the last time, it's me, I, I'm on the problem, it's me, at tea, time, everybody agrees, I'll stand ure-"
bellingcat-tool/amazonfinds/media/7167410771767397638.mp4,16," Random Tech finds the just slap. Okay, what is this and how the heck do you use it? First off, it's made of wood and it's shaped to perfectly contour the pages of an open book. The struggle is real and if you know, you know. Now you can easily read with one hand and hold a drink in the other."
bellingcat-tool/amazonfinds/media/6945907966457449733.mp4,16," Have you always wanted a tattoo but scared you'll regret it? Normally I show you guys horrible products sold on Amazon but today I actually have something cool. It's called the Prinker and it lets you print tattoos! How doesn't this work? Spray! Only I can be confused by a spray bottle. Just pick a tattoo design you want, press and prank. Ooooooh! I'm like Bella Trixla Strange if she didn't kill Sirius Black!"
bellingcat-tool/amazonfinds/media/7151785928560921902.mp4,23, Thanks for watching.
bellingcat-tool/amazonfinds/media/7266268469316930858.mp4,14," This is a pencil that can never be finished written. It doesn't need to sharpen. The pencil tip is so hard, but writing is so. And it comes with an eraser. One eternal pencil is equivalent to 100 ordinary pencils."
bellingcat-tool/amazonfinds/media/6862500401392995589.mp4,31, Amazon products you need or don't need in your life part 51 of 100. So I've been getting a lot of requests to do something that would be useful for students going off to college. This is a wireless digital highlighter that will save you a ton of time. It will convert text to digital format and even read it out loud to you. The liver has numerous functions. It can translate text between 50 different languages and it will even scan handwritten text into your laptop. So what do you think? Is this something you need or don't need?
bellingcat-tool/amazonfinds/media/6851749936309013766.mp4,12," Another random thing I bought on Amazon. This has a few features that I really like. First, that you just turn it on and you can connect it to your phone with Bluetooth. Second, this stand fits an iPhone or iPad perfectly and this keyboard makes me so much more productive."
bellingcat-tool/amazonfinds/media/6825709099003464965.mp4,18, Amazon favorites part 6. This is the Phone Soap 3. It is a smartphone sanitizer. It kills 99.99% of germs. It is available on Amazon but I recommend buying it directly from Phone Soap. You place your phone inside and the light indicates it is on and sanitizing your phone. It's amazing.
bellingcat-tool/amazonfinds/media/7239800184023092526.mp4,53, I'm going to use a little bit of a soft and soft because it's a little bit soft but it's a little bit soft so I'm going to use a little bit of a soft soft and soft because it's a little bit soft so I'm going to use a little bit of a soft and soft because it's a little bit soft so I'm going to use a little bit of a soft and soft because it's a little bit soft so I'm going to use a little bit of a soft and soft
bellingcat-tool/amazonfinds/media/7338570275245575467.mp4,25, 🎶
bellingcat-tool/amazonfinds/media/7187794132822134022.mp4,201," So beautiful... Behind thisokay they spread hot cocoa which sanitize it very well in here twice as modern the radical crisis which happened in a video does touch that coolant Finally found's its produce too safe its audio is long, production thickness is always good one second and I'm going to use the car and I'm going to use this spray here, I'm going to use the vermeline and the vermeline and then now here I'm going to do the extra line I'm going to do the extra line extra line, I'm going to use the maralene maralene, the legal here here, I'm going to use the same one and you see here go! now, with the time I have to do the second I'm going to do the same thing in the video go! now, I'm going to put the car I have a car with a car that is more of a world's and we have a small car a small car, really? I don't know, it's a little bit dangerous I'm going to use the Artemodern now if I go here and I go here and there and there the product doesn't work with the design now, at the very moment I have a car with a car that is a little bit more we have a car that is a little bit more oh, it's a little bit more oh, there it is, look at the car I'm going to do it, what do you think? I'm going to show you a lot of different versions of the car, what do you think? go! now, I have a big moment a moment of inspiration from the internet the most boosted, the most requested the most marked I'm going to do the the most marked version I'm going to do the first version go, go, go, go an economy, the car that is the most the most the most best the most functioning I'm going to do a a little bit more that I don't know what we're going to discover now, I have a big moment here, here here, here here, here here, here and here and here, here and here and here and here and here and here and here the temperature that you're experiencing here, the experience of this movement oh, there's a little bit more to be conclusive for now there's not an ego to be propagated but it's in the car ah, it's not in the car that's what I said, Tony I hope this car is out of place it's not possible"
bellingcat-tool/amazonfinds/media/6932685701481876742.mp4,19," random Amazon products you might need. This is the fastest way to stir up your nut butters. We've all been there before. We want the natural nut butters, but the oil separation is kind of annoying. Stick this little device in there, mix it around, and in seconds you're gonna have velvety, smooth nut butters. And the best part is it comes with this little black credit card thing so that none of it goes to waste."
bellingcat-tool/amazonfinds/media/6864357600956255494.mp4,55," Did anybody else buy castor oil in hopes of growing their lashes and brows and could never find a good way to apply it? I always tried using Q-tips and it globbed the oil on so thick I was not with it until my best friend told me about these that I got off of Amazon. It comes with some funnels, whatever these things are called, stoppers, and then the empty mascara tubes and blonds. So let's try it out together. The first thing I did was put in the funnel and started funneling in the castor oil. I feel like one of those lip gloss brands that shows how they make their products. And definitely leave a little bit of room at the top so that when you put the wand in it doesn't completely overflow. It's crucial to put the stopper on there because this is what is going to really control the amount of castor oil that's going on to your lashes. You never want too much because then it can honestly be hard to see. And again, I got these off of Amazon. I think they were around $7. The link is in my bio. Let's see if it grows my lashes!"
bellingcat-tool/amazonfinds/media/6938477969656548613.mp4,19, Amazon Car Favorites. This panoramic rearview mirror is designed to expand viewing range while enhancing the driver's view of blind spots and encouraging safer driving. It takes a few seconds to clip and lock into place onto your existing rearview mirror. Here's what I'm able to see with my regular rearview mirror. Here's the after with the panoramic mirror attached and it really helps eliminate blind spots. Link can buy it at a shop.
bellingcat-tool/amazonfinds/media/6978505755104267526.mp4,29," Amazon Bathroom Favorites. This magnetic hair holder will pick up all your bobby pins or catch them if you toss them into the bowl surface. And it's cute enough to leave on your counter. These acrylic hooks are rental friendly, hold up to 6 pounds, and take seconds to install. They look really chic and work on most bathroom surfaces. If you have a flat shower drain, these disposable hair catchers are perfect. They are very discreet, last up to 3 weeks, and they're really easy to apply and remove. It comes in a pack of 25. Lincoln bought a shop."
bellingcat-tool/amazonfinds/media/7144874111443979562.mp4,38, I am officially leaving my full-time job working for myself as a content creator and launching a swimwear brand So I figured I'd treat myself to a new computer three years ago I was a single mom couldn't afford to live on my own and had no idea what I was doing with my life Getting such a low made me realize that things don't happen to you They happen for you This last year became very unfulfilling at work and all I could think about was how I just wanted to focus on building my own Brand so my son can look back one day and be like damn my mom's a badass I've been so anxious but this move is necessary in order for me to grow and I just keep reminding myself of the quote if you Want to grow you need to step so far out of your comfort zone that you don't even know how to get back
bellingcat-tool/amazonfinds/media/7225421040997125422.mp4,13," Amazon Home finds it just slapped. This bath mat is made of a special stone that automatically soaks up the water so it doesn't stink up your bathroom like a regular mat. It's non-slip, eco-friendly, easy to clean, and the best part is, it dries in about a minute."
bellingcat-tool/amazonfinds/media/7112667899915046190.mp4,51," My bedroom is kind of a disaster. I'm in the middle of organizing everything, but I have this blank area here. I wanna make this area my office space. I think a desk would fit perfectly right there. So we ordered this pink desk from Amazon. I'm obsessed with the color and look, it comes with a place to hold your drink. This could not be the most Brooke thing ever. I also ordered a pink desk chair from Amazon, but it's running late. We also have this pink organizer and I think it would be amazing if it could fit on the side. I'm not sure if it's gonna fit, but I'm gonna try. Move this over. Shut up. When I say it fits perfectly, it fits perfectly. Pink desk, pink chair and pink drawers. Would only be fitting if I got a pink keyboard. I literally love the way this clicks and clacks. And a pink wireless mouse. What do we think so far?"
bellingcat-tool/amazonfinds/media/7058546692563455234.mp4,18, Thanks for watching.
bellingcat-tool/amazonfinds/media/7147698077808282923.mp4,40, I've waited a hundred years And I'd wait a million more for you Nothing prepared me for What the privilege of being yours would do If I had only felt the world
bellingcat-tool/amazonfinds/media/7249839743058414894.mp4,8, Why are you still here? Why are you still here? Why are you still here?
bellingcat-tool/amazonfinds/media/6911723040875252997.mp4,17, My favorite Amazon products of 2020 part 4. First up is this bagel slicer that cuts your bagel in half perfectly. This high-tech toaster with a touch screen where you can customize the settings based on what you're toasting. These clear dividers that you can clip onto any shelf for extra organization. A gold laptop stand to elevate your computer. And lastly the cereal dispenser.
bellingcat-tool/amazonfinds/media/7284754705551478021.mp4,0, I just wanna rewind I haven't seen you in a long time You got me feeling so lonely Even when you come through I can tell that it isn't you So baby bring it in closely Hate the way I love you but you're so sweet I always find a way to say the wrong things I wish that we were laying in the same sheets But lately you've been acting like you hardy comfy So baby watch us as we go Baby come on So baby watch us as we go Baby come on So baby watch us as we go Baby come on So baby watch us as we go I just wanna rewind I haven't seen you in a long time You got me feeling so lonely Even when you come through I can tell that it isn't you So baby bring it in closely Hate the way I love you but you're so sweet I always find a way to say the wrong things
bellingcat-tool/amazonfinds/media/6960378812433534214.mp4,14," Amazon Favorites Part 34. This walled charger allows you to plug in four devices simultaneously. And because it's so thin, you can move furniture flush against the wall without worrying about wire breakage. It also has foldable prongs allowing for easy travel."
bellingcat-tool/amazonfinds/media/7166298344640253226.mp4,22, Have a holly jolly Christmas. XOXO Gossip Girl.
bellingcat-tool/amazonfinds/media/7216794000404106539.mp4,14," Amazon home finds. My girlfriend never drinks water, so I bought this wireless water dispenser that you put by your bed and it was super easy to set up. It lets you choose the amount of water and then it fills up automatically. Now when we're tired and don't wanna get out of bed, we have access to water and the simple style adds a lot to the room."
bellingcat-tool/amazonfinds/media/6901706582975991045.mp4,21," Amazon gadgets you need! This touchscreen toaster is basically from the future. It has different settings for all the things you may want to toast, like waffles, English muffins, bagels, and even pop-tarts. You can choose whether the item is fresh or frozen, and there's a scale of 1-7 of how toasted you want it. It even gives you a picture example. The screen has a countdown of when it's ready. It cooks exactly the way you want it every single time."
bellingcat-tool/amazonfinds/media/6850887402475605253.mp4,19, Amazon Home Gadgets you need. First up is this wireless charging pad. It's super sleek and thin and all you have to do is place your phone on top and it'll start charging instantly. And it still works with phone cases too. Next up is this LED lamp. All you have to do is tap the top to adjust the brightness. It also has USB ports so you can plug other things into it. And last up is a super cool LED alarm clock.
bellingcat-tool/amazonfinds/media/7181886554351209770.mp4,56," I want a little context if you care to listen I find myself in a shit position The man that I love sat me down last night And he told me that it's over, done decision And I don't wanna feel how my heart is ripping In fact, I don't wanna feel so I stick to sipping And I'm out on the town with a simple mission In my little black dress and the shit is sitting Just a heart broke bitch high heels, six inch In the back of the nightclub sipping champagne I don't trust any of these bitches I'm with In the back of the taxi sipping cocaine Drunk calls, drunk texts, drunk tears, drunk sex I was looking for a man who was on the same page Fast track to the intro, back to the bar To the Bentley, to the hotel, to my own way Cause I don't wanna feel how I did last night I don't wanna feel how I did last night Talk talk talk talk, anything please Talk talk talk talk, have mercy on me Take"
